OWNER_ID,COMPANY_ID,OWNER_NAME,NATIONALITY_COUNTRY_ID,RESIDENCE_COUNTRY_ID,OWNERSHIP_PERCENTAGE,IS_PEP,PEP_POSITION,SANCTIONS_MATCH,VERIFIED_DATE,CREATED_AT,UPDATED_AT,OWNER_NAME_NORMALIZED
44330,2805,Flavio Upton,8,8,38.91,False,,False,2026-03-24,2023-09-26 14:06:19,2026-06-24 16:17:32,FLAVIO UPTON
44342,2811,Palma Hahn,8,8,49.14,False,,False,2025-09-24,2001-08-19 23:01:01,2026-06-24 16:17:32,PALMA HAHN
44392,2831,Alia Littel,8,8,44.01,False,,False,2026-04-24,2024-07-20 04:01:27,2026-06-24 16:17:32,ALIA LITTEL
44430,2845,Otto Strosin,8,8,40.52,False,,False,2026-06-24,2023-08-26 22:05:59,2026-06-24 16:17:32,OTTO STROSIN
44461,2858,Brielle Buckridge,8,8,44.51,False,,False,2026-04-24,2025-12-25 02:05:52,2026-06-24 16:17:32,BRIELLE BUCKRIDGE
44515,2880,Otilia Windler,8,8,35.31,False,,False,2026-01-24,2013-03-24 22:37:38,2026-06-24 16:17:32,OTILIA WINDLER
44609,2915,Loyal Torp,8,8,24.8,False,,False,2026-05-24,2011-01-30 20:19:25,2026-06-24 16:17:32,LOYAL TORP
44667,2943,Bailey Rath,8,8,44.5,False,,False,2025-12-24,1996-11-10 17:48:39,2026-06-24 16:17:32,BAILEY RATH
44739,2970,Micah Sipes,8,8,21.45,False,,False,2026-05-24,2011-03-12 12:01:41,2026-06-24 16:17:32,MICAH SIPES
44757,2980,Verlie Spinka,8,8,46.11,False,,False,2025-10-24,2024-05-03 07:21:00,2026-06-24 16:17:32,VERLIE SPINKA
44774,2986,Leda Simonis,8,8,45.16,False,,False,2025-12-24,2016-02-07 23:56:49,2026-06-24 16:17:32,LEDA SIMONIS
44916,3044,Oceane Monahan,8,8,40.61,False,,False,2026-04-24,1993-06-17 21:03:42,2026-06-24 16:17:32,OCEANE MONAHAN
44971,3064,Joshua Stark,8,8,12.07,False,,False,2026-06-24,2023-07-23 07:26:09,2026-06-24 16:17:32,JOSHUA STARK
45002,3077,Estevan Kuvalis,8,8,38.25,False,,False,2026-05-24,2017-11-19 10:20:51,2026-06-24 16:17:32,ESTEVAN KUVALIS
45018,3083,Orrin Will,8,8,36.41,False,,False,2026-05-24,1994-09-08 03:55:02,2026-06-24 16:17:32,ORRIN WILL
45170,3144,Kelsi Rowe,8,8,49.65,False,,False,2025-10-24,2006-06-20 01:21:14,2026-06-24 16:17:32,KELSI ROWE
45173,3145,Ubaldo Greenholt,8,8,12.25,False,,False,2026-03-24,2019-10-27 12:46:32,2026-06-24 16:17:32,UBALDO GREENHOLT
45294,3190,Consuelo Hahn,8,8,39.44,False,,False,2025-10-24,2024-09-11 17:11:02,2026-06-24 16:17:32,CONSUELO HAHN
45380,3221,Andres Schultz,8,8,49.19,False,,False,2025-07-24,2019-01-13 02:08:52,2026-06-24 16:17:32,ANDRES SCHULTZ
45393,3226,Dannie Kulas,8,8,21.42,False,,False,2025-07-24,2006-12-01 14:06:26,2026-06-24 16:17:32,DANNIE KULAS
45475,3260,Lucie Jewess,8,8,33.1,False,,False,2025-07-24,2008-08-17 12:45:15,2026-06-24 16:17:32,LUCIE JEWESS
45486,3264,Tracy Goodwin,8,8,51.37,False,,False,2026-02-24,2023-06-02 01:23:05,2026-06-24 16:17:32,TRACY GOODWIN
45586,3308,Virgie Bradtke,8,8,47.48,False,,False,2025-07-24,2024-04-10 01:08:47,2026-06-24 16:17:32,VIRGIE BRADTKE
45605,3315,Andrew Legros,8,8,12.56,False,,False,2025-09-24,2026-06-23 18:25:38,2026-06-24 16:17:32,ANDREW LEGROS
45628,3325,Ramon Murray,8,8,44.29,False,,False,2025-12-24,2024-09-01 09:46:39,2026-06-24 16:17:32,RAMON MURRAY
45655,3336,Mossie Muller,8,8,55.19,False,,False,2026-03-24,2010-08-22 08:26:12,2026-06-24 16:17:32,MOSSIE MULLER
45726,3368,Jeromy Casper,8,8,31.63,False,,False,2026-01-24,2020-11-11 13:48:17,2026-06-24 16:17:32,JEROMY CASPER
45769,3383,Favian Breitenberg,8,8,48.88,False,,False,2026-01-24,2016-12-12 17:21:20,2026-06-24 16:17:32,FAVIAN BREITENBERG
45796,3395,Cierra Jewess,8,8,43.96,False,,False,2025-08-24,2022-07-09 07:36:03,2026-06-24 16:17:32,CIERRA JEWESS
45826,3404,Emile Mosciski,8,8,60.8,False,,False,2025-12-24,2000-08-01 06:36:41,2026-06-24 16:17:32,EMILE MOSCISKI
45837,3407,Cristal Grady,8,8,27.68,False,,False,2025-09-24,2024-08-08 03:14:25,2026-06-24 16:17:32,CRISTAL GRADY
45856,3414,Nathan Hansen,8,8,27.38,False,,False,2026-02-24,2016-03-21 01:05:21,2026-06-24 16:17:32,NATHAN HANSEN
45928,3443,Mathilde Kautzer,8,8,30.47,False,,False,2026-01-24,2007-07-30 00:49:54,2026-06-24 16:17:32,MATHILDE KAUTZER
46060,3492,Sister Von,8,8,48.37,False,,False,2026-06-24,2018-10-21 08:19:41,2026-06-24 16:17:32,SISTER VON
46084,3501,Pasquale Marks,8,8,37.75,False,,False,2026-02-24,2014-11-24 22:11:31,2026-06-24 16:17:32,PASQUALE MARKS
46096,3507,Maegan OReilly,8,8,33.33,False,,False,2025-10-24,2023-12-12 20:20:31,2026-06-24 16:17:32,MAEGAN OREILLY
46134,3521,Dawn Dietrich,8,8,16.31,False,,False,2025-12-24,2008-11-25 12:40:02,2026-06-24 16:17:32,DAWN DIETRICH
46140,3523,Nelson Collier,8,8,25.67,False,,False,2026-04-24,2021-09-10 15:20:39,2026-06-24 16:17:32,NELSON COLLIER
46151,3528,Demond Kassulke,8,8,30.3,False,,False,2025-10-24,2020-07-10 04:50:44,2026-06-24 16:17:32,DEMOND KASSULKE
46157,3530,Sierra Erdman,8,8,10.09,False,,False,2025-07-24,2021-07-02 03:47:36,2026-06-24 16:17:32,SIERRA ERDMAN
46287,3582,Audie Beier,8,8,36.18,False,,False,2026-04-24,2017-06-01 18:20:51,2026-06-24 16:17:32,AUDIE BEIER
46330,3603,Imani Dooley,8,8,39.66,False,,False,2026-06-24,2026-04-15 08:34:39,2026-06-24 16:17:32,IMANI DOOLEY
46333,3604,Chelsie Zemlak,8,8,45.83,False,,False,2025-08-24,2016-01-30 23:22:08,2026-06-24 16:17:32,CHELSIE ZEMLAK
46404,3636,Cassie Spinka,8,8,30.55,False,,False,2025-08-24,2024-02-13 02:24:37,2026-06-24 16:17:32,CASSIE SPINKA
46413,3638,Erick Nader,8,8,16.34,False,,False,2026-02-24,2013-08-05 19:34:08,2026-06-24 16:17:32,ERICK NADER
46414,3639,Okey Crona,8,8,55.81,False,,False,2025-12-24,1995-04-10 00:05:29,2026-06-24 16:17:32,OKEY CRONA
46438,3649,Cecile Lowe,8,8,49.46,False,,False,2026-03-24,1995-12-19 18:55:25,2026-06-24 16:17:32,CECILE LOWE
46444,3651,Renee Huel,8,8,34.83,False,,False,2026-03-24,2020-11-07 03:25:10,2026-06-24 16:17:32,RENEE HUEL
46507,3679,Therese Schuster,8,8,55.58,False,,False,2025-07-24,2009-09-07 23:52:03,2026-06-24 16:17:32,THERESE SCHUSTER
46516,3683,Izaiah Emard,8,8,45.78,False,,False,2025-10-24,2014-01-03 17:52:17,2026-06-24 16:17:32,IZAIAH EMARD
46556,3699,Shany Klocko,8,8,32.35,False,,False,2026-03-24,2019-10-20 03:19:50,2026-06-24 16:17:32,SHANY KLOCKO
46635,3732,Conor Zboncak,8,8,67.08,False,,False,2026-03-24,2023-09-02 21:30:57,2026-06-24 16:17:32,CONOR ZBONCAK
46636,3732,Jaquan Hayes,8,8,30.24,False,,False,2025-10-24,2023-09-02 21:30:57,2026-06-24 16:17:32,JAQUAN HAYES
46709,3764,Mitchel Bogisich,8,8,35.74,False,,False,2025-09-24,2013-09-14 23:47:40,2026-06-24 16:17:32,MITCHEL BOGISICH
46715,3766,Kadin Ankunding,8,8,33.85,False,,False,2026-04-24,2019-02-23 07:22:44,2026-06-24 16:17:32,KADIN ANKUNDING
46731,3774,Amya Bogisich,8,8,33.04,False,,False,2026-04-24,2012-10-15 00:31:52,2026-06-24 16:17:32,AMYA BOGISICH
46832,3814,Guillermo Waters,8,8,32.72,False,,False,2025-08-24,2014-01-06 01:35:01,2026-06-24 16:17:32,GUILLERMO WATERS
46833,3814,Lorenza Ruecker,8,8,33.83,False,,False,2026-01-24,2014-01-06 01:35:01,2026-06-24 16:17:32,LORENZA RUECKER
46846,3819,Emily Anderson,8,8,37.48,False,,False,2025-08-24,2024-08-02 03:46:45,2026-06-24 16:17:32,EMILY ANDERSON
46854,3822,Nellie Reichel,8,8,11.81,False,,False,2026-05-24,2025-03-21 11:47:17,2026-06-24 16:17:32,NELLIE REICHEL
46856,3824,Rhiannon Swift,8,8,43.95,False,,False,2026-03-24,2021-04-17 03:59:19,2026-06-24 16:17:32,RHIANNON SWIFT
46869,3829,Vallie Koch,8,8,59.52,False,,False,2026-05-24,2014-10-25 17:26:42,2026-06-24 16:17:32,VALLIE KOCH
46874,3831,Irwin Wunsch,8,8,46.73,False,,False,2026-05-24,2026-03-09 05:08:46,2026-06-24 16:17:32,IRWIN WUNSCH
46875,3831,Weston Bergstrom,8,8,45.32,False,,False,2026-02-24,2026-03-09 05:08:46,2026-06-24 16:17:32,WESTON BERGSTROM
46876,3832,Broderick Hessel,8,8,48.29,False,,False,2026-04-24,2019-01-18 16:26:51,2026-06-24 16:17:32,BRODERICK HESSEL
46897,3840,Myles Yundt,8,8,12.07,False,,False,2026-02-24,2024-09-22 15:27:24,2026-06-24 16:17:32,MYLES YUNDT
46899,3841,Madaline Kiehn,8,8,45.64,False,,False,2026-03-24,2005-03-15 03:11:30,2026-06-24 16:17:32,MADALINE KIEHN
46907,3845,Sheila Schmitt,8,8,51.92,False,,False,2026-05-24,2015-08-13 20:25:05,2026-06-24 16:17:32,SHEILA SCHMITT
47031,3892,Caleb Smith,8,8,54.44,False,,False,2026-04-24,2015-01-27 07:30:31,2026-06-24 16:17:32,CALEB SMITH
47060,3903,Jess Labadie,8,8,48.81,False,,False,2026-01-24,2024-04-07 22:07:46,2026-06-24 16:17:32,JESS LABADIE
47071,3908,Jimmy Braun,8,8,39.66,False,,False,2026-06-24,2014-07-01 18:37:54,2026-06-24 16:17:32,JIMMY BRAUN
47139,3934,Zena Schaefer,8,8,18.88,False,,False,2026-02-24,2020-07-07 20:07:12,2026-06-24 16:17:32,ZENA SCHAEFER
47207,3964,Dylan Grady,8,8,32.3,False,,False,2026-01-24,2022-10-15 21:01:36,2026-06-24 16:17:32,DYLAN GRADY
47220,3970,Lela VonRueden,8,8,47.93,False,,False,2025-08-24,2018-09-09 01:39:55,2026-06-24 16:17:32,LELA VONRUEDEN
47221,3971,Eloise Maggio,8,8,68.94,False,,False,2025-08-24,2025-04-19 02:20:53,2026-06-24 16:17:32,ELOISE MAGGIO
47256,3984,Terence Kuhic,8,8,67.11,False,,False,2025-07-24,2011-08-29 01:30:41,2026-06-24 16:17:32,TERENCE KUHIC
47355,4023,Milford Schuster,8,8,30.56,False,,False,2026-03-24,2020-05-13 00:31:29,2026-06-24 16:17:32,MILFORD SCHUSTER
47358,4024,Lori Stanton,8,8,34.2,False,,False,2026-03-24,2025-11-22 03:32:29,2026-06-24 16:17:32,LORI STANTON
47360,4025,Abdul Littel,8,8,16.04,False,,False,2026-06-24,2005-01-04 16:49:14,2026-06-24 16:17:32,ABDUL LITTEL
47369,4028,Vernon Wiegand,8,8,16.77,False,,False,2025-07-24,2013-03-05 23:53:30,2026-06-24 16:17:32,VERNON WIEGAND
47383,4037,Tyler Batz,8,8,65.23,False,,False,2026-01-24,2021-09-09 01:04:21,2026-06-24 16:17:32,TYLER BATZ
47430,4056,Daisha Ruecker,8,8,10.21,False,,False,2026-06-24,2022-05-12 05:44:37,2026-06-24 16:17:32,DAISHA RUECKER
47451,4066,Bradford Spinka,8,8,69.46,False,,False,2025-09-24,2025-07-05 03:50:01,2026-06-24 16:17:32,BRADFORD SPINKA
47461,4069,Reuben Casper,8,8,33.02,False,,False,2026-06-24,2010-12-18 01:28:43,2026-06-24 16:17:32,REUBEN CASPER
47494,4083,Jonas Jenkins,8,8,33.08,False,,False,2025-08-24,2026-03-05 20:21:59,2026-06-24 16:17:32,JONAS JENKINS
47590,4118,Sheldon Schuppe,8,8,12.82,False,,False,2026-03-24,2008-06-01 19:01:31,2026-06-24 16:17:32,SHELDON SCHUPPE
47610,4128,Conor Marks,8,8,22.27,False,,False,2025-10-24,2024-02-17 17:15:15,2026-06-24 16:17:32,CONOR MARKS
47636,4138,Patricia Feest,8,8,22.49,False,,False,2026-03-24,2019-07-17 09:09:46,2026-06-24 16:17:32,PATRICIA FEEST
47637,4139,Dallin Ullrich,8,8,60.9,False,,False,2025-07-24,2024-12-16 01:01:08,2026-06-24 16:17:32,DALLIN ULLRICH
47650,4144,River Murphy,8,8,12.23,False,,False,2025-09-24,2002-05-16 04:21:55,2026-06-24 16:17:32,RIVER MURPHY
47654,4146,Jayden Ortiz,8,8,13.16,False,,False,2025-10-24,2014-01-17 14:32:30,2026-06-24 16:17:32,JAYDEN ORTIZ
47698,4165,Edwina Pfannerstill,8,8,32.7,False,,False,2025-07-24,2013-11-20 13:26:10,2026-06-24 16:17:32,EDWINA PFANNERSTILL
47733,4183,Maurine Casper,8,8,16.31,False,,False,2026-02-24,2022-10-15 21:44:42,2026-06-24 16:17:32,MAURINE CASPER
47747,4187,Beulah Friesen,8,8,26.4,False,,False,2025-12-24,2008-07-15 16:49:08,2026-06-24 16:17:32,BEULAH FRIESEN
47786,4204,Edmond Witting,8,8,37.95,False,,False,2026-06-24,2024-03-19 19:32:13,2026-06-24 16:17:32,EDMOND WITTING
47797,4211,Danny Nitzsche,8,8,14.46,False,,False,2026-05-24,2007-04-15 02:59:17,2026-06-24 16:17:32,DANNY NITZSCHE
47802,4213,Kristy Considine,8,8,56.89,False,,False,2025-12-24,2023-04-17 13:20:42,2026-06-24 16:17:32,KRISTY CONSIDINE
47838,4229,Nat Block,8,8,41.38,False,,False,2025-10-24,2007-03-21 12:50:39,2026-06-24 16:17:32,NAT BLOCK
47854,4235,Heidi Von,8,8,37.61,False,,False,2026-03-24,2015-07-24 08:35:20,2026-06-24 16:17:32,HEIDI VON
47860,4238,Mustafa White,8,8,57.35,False,,False,2026-01-24,2009-10-26 03:21:33,2026-06-24 16:17:32,MUSTAFA WHITE
47869,4243,Itzel Stamm,8,8,37.92,False,,False,2026-05-24,2026-01-27 14:26:50,2026-06-24 16:17:32,ITZEL STAMM
47879,4246,Karley Rogahn,8,8,68.32,False,,False,2025-10-24,2009-06-12 17:21:44,2026-06-24 16:17:32,KARLEY ROGAHN
47949,4279,Randall Turner,8,8,31.09,False,,False,2025-09-24,2021-10-19 23:47:00,2026-06-24 16:17:32,RANDALL TURNER
48054,4318,Flo Bins,8,8,24.97,False,,False,2025-08-24,1995-02-12 18:46:29,2026-06-24 16:17:32,FLO BINS
48055,4319,Earnestine Mills,8,8,66.31,False,,False,2025-10-24,2023-01-13 07:03:21,2026-06-24 16:17:32,EARNESTINE MILLS
48142,4353,Jessy Wunsch,8,8,36.74,False,,False,2025-12-24,2018-05-28 12:55:26,2026-06-24 16:17:32,JESSY WUNSCH
48198,4373,Aditya Okuneva,8,8,58.58,False,,False,2025-07-24,2026-03-31 04:47:01,2026-06-24 16:17:32,ADITYA OKUNEVA
48199,4374,Micheal Kunde,8,8,48.03,False,,False,2025-09-24,2010-03-14 16:52:34,2026-06-24 16:17:32,MICHEAL KUNDE
48208,4377,Christopher Mayer,8,8,54.59,False,,False,2025-09-24,2010-08-07 04:23:21,2026-06-24 16:17:32,CHRISTOPHER MAYER
48291,4411,Lonny Kshlerin,8,8,43.57,False,,False,2026-04-24,2022-08-09 00:45:58,2026-06-24 16:17:32,LONNY KSHLERIN
48294,4412,Easter Murazik,8,8,35.39,False,,False,2026-01-24,1999-07-19 08:50:34,2026-06-24 16:17:32,EASTER MURAZIK
48463,4477,Hillard Hettinger,8,8,45.13,False,,False,2025-12-24,2013-12-08 10:38:10,2026-06-24 16:17:32,HILLARD HETTINGER
48476,4481,Filomena Marvin,8,8,43.71,False,,False,2026-04-24,2013-11-16 05:18:37,2026-06-24 16:17:32,FILOMENA MARVIN
48480,4482,Janie Cummings,8,8,10.86,False,,False,2026-01-24,2018-01-09 13:13:06,2026-06-24 16:17:32,JANIE CUMMINGS
48503,4489,Keven Rogahn,8,8,17.15,False,,False,2025-07-24,2024-12-11 17:55:46,2026-06-24 16:17:32,KEVEN ROGAHN
48572,4519,Rebeka Hessel,8,8,14.39,False,,False,2025-10-24,2009-11-09 15:37:14,2026-06-24 16:17:32,REBEKA HESSEL
48573,4519,Graciela Zulauf,8,8,27.66,False,,False,2026-04-24,2009-11-09 15:37:14,2026-06-24 16:17:32,GRACIELA ZULAUF
48727,4578,Ocie Gusikowski,8,8,49.93,False,,False,2026-04-24,2011-05-27 11:44:33,2026-06-24 16:17:32,OCIE GUSIKOWSKI
48741,4583,Javier Kessler,8,8,55.78,False,,False,2025-12-24,2023-01-25 16:28:38,2026-06-24 16:17:32,JAVIER KESSLER
48765,4591,Alec Bernier,8,8,54.45,False,,False,2025-12-24,2020-10-09 08:28:50,2026-06-24 16:17:32,ALEC BERNIER
48790,4602,Marcelino Sporer,8,8,34.24,False,,False,2025-07-24,2019-01-20 11:36:36,2026-06-24 16:17:32,MARCELINO SPORER
48803,4607,Edgardo Romaguera,8,8,57.02,False,,False,2026-04-24,2019-08-17 15:43:20,2026-06-24 16:17:32,EDGARDO ROMAGUERA
48810,4610,Giuseppe Mohr,8,8,56.5,False,,False,2025-10-24,2019-11-12 07:59:47,2026-06-24 16:17:32,GIUSEPPE MOHR
48836,4619,Morton Beahan,8,8,61.93,False,,False,2025-12-24,2016-08-21 19:19:02,2026-06-24 16:17:32,MORTON BEAHAN
48866,4630,Reyna Murazik,8,8,38.96,False,,False,2025-07-24,2009-01-25 08:57:04,2026-06-24 16:17:32,REYNA MURAZIK
49023,4688,Naomi Borer,8,8,45.15,False,,False,2026-03-24,2015-03-31 10:30:04,2026-06-24 16:17:32,NAOMI BORER
49034,4691,Lauriane Bins,8,8,18.48,False,,False,2025-12-24,2018-03-24 03:42:24,2026-06-24 16:17:32,LAURIANE BINS
49036,4692,Ashly Koepp,8,8,46.51,False,,False,2025-07-24,2016-12-15 08:20:40,2026-06-24 16:17:32,ASHLY KOEPP
49062,4701,Dejuan Hilpert,8,8,31.22,False,,False,2026-05-24,2018-09-25 03:28:41,2026-06-24 16:17:32,DEJUAN HILPERT
49108,4721,Clarabelle Pfannerstill,8,8,42.11,False,,False,2026-06-24,2013-07-27 18:00:31,2026-06-24 16:17:32,CLARABELLE PFANNERSTILL
49129,4731,Anastacio Stehr,8,8,64.23,False,,False,2026-03-24,2011-08-02 10:19:38,2026-06-24 16:17:32,ANASTACIO STEHR
49152,4741,Precious Hahn,8,8,24.9,False,,False,2026-05-24,2000-09-15 02:40:45,2026-06-24 16:17:32,PRECIOUS HAHN
49201,4761,Graham Schimmel,8,8,31.67,False,,False,2026-05-24,2018-01-29 08:50:41,2026-06-24 16:17:32,GRAHAM SCHIMMEL
49209,4764,Micheal Jacobson,8,8,41.27,False,,False,2025-12-24,2025-12-14 19:36:47,2026-06-24 16:17:32,MICHEAL JACOBSON
49212,4766,Eulalia Mante,8,8,36.17,False,,False,2026-01-24,2024-01-22 12:35:34,2026-06-24 16:17:32,EULALIA MANTE
49222,4771,Cayla Bernier,8,8,56.66,False,,False,2026-02-24,2018-09-27 03:57:45,2026-06-24 16:17:32,CAYLA BERNIER
49231,4775,Oren Rempel,8,8,16.2,False,,False,2026-06-24,2003-03-13 12:44:05,2026-06-24 16:17:32,OREN REMPEL
49233,4775,Rosanna Green,8,8,34.15,False,,False,2025-08-24,2003-03-13 12:44:05,2026-06-24 16:17:32,ROSANNA GREEN
49256,4783,Charles Turner,8,8,15.84,False,,False,2025-07-24,2022-11-05 14:41:36,2026-06-24 16:17:32,CHARLES TURNER
49341,4820,Daniela Kulas,8,8,64.81,False,,False,2025-10-24,2018-10-22 14:32:47,2026-06-24 16:17:32,DANIELA KULAS
49351,4824,Hunter Hodkiewicz,8,8,16.66,False,,False,2026-04-24,2018-12-05 00:45:51,2026-06-24 16:17:32,HUNTER HODKIEWICZ
49367,4829,Cecelia Hane,8,8,46.43,False,,False,2026-06-24,2009-04-23 23:06:05,2026-06-24 16:17:32,CECELIA HANE
49450,4864,Emie Roob,8,8,34.38,False,,False,2025-10-24,2024-10-20 16:08:44,2026-06-24 16:17:32,EMIE ROOB
49550,4901,Tressie Crona,8,8,26.66,False,,False,2026-03-24,1993-09-10 22:54:32,2026-06-24 16:17:32,TRESSIE CRONA
49585,4913,Felix Nicolas,8,8,37.75,False,,False,2025-09-24,2018-01-23 05:54:30,2026-06-24 16:17:32,FELIX NICOLAS
49611,4924,Alvis Abshire,8,8,37.01,False,,False,2025-08-24,1996-06-23 17:08:55,2026-06-24 16:17:32,ALVIS ABSHIRE
49621,4928,Flo Okuneva,8,8,54.44,False,,False,2025-09-24,2003-04-05 16:37:38,2026-06-24 16:17:32,FLO OKUNEVA
49626,4929,Emely Hyatt,8,8,29.41,False,,False,2026-06-24,2016-01-28 10:53:51,2026-06-24 16:17:32,EMELY HYATT
49650,4938,Mabelle Funk,8,8,42.62,False,,False,2026-06-24,2000-07-29 15:08:56,2026-06-24 16:17:32,MABELLE FUNK
49729,4966,Meggie Renner,8,8,36.3,False,,False,2025-08-24,2010-12-19 21:45:22,2026-06-24 16:17:32,MEGGIE RENNER
49790,4990,Kiel Tillman,8,8,44.63,False,,False,2025-09-24,2016-04-27 12:26:52,2026-06-24 16:17:32,KIEL TILLMAN
49803,4997,Arely Oberbrunner,8,8,39.1,False,,False,2026-03-24,2020-05-04 18:23:03,2026-06-24 16:17:32,ARELY OBERBRUNNER
37305,4,Eloisa Cremin,8,8,20.91,True,,False,2025-08-24,2006-10-28 18:00:53,2026-06-24 16:17:32,ELOISA CREMIN
37820,214,Jerrold Satterfield,8,8,42.23,True,,False,2026-05-24,2023-06-09 20:34:14,2026-06-24 16:17:32,JERROLD SATTERFIELD
37964,270,Abigail Jacobson,8,8,48.31,True,,False,2025-07-24,2013-08-17 00:25:08,2026-06-24 16:17:32,ABIGAIL JACOBSON
37967,272,Rosendo Pollich,8,8,38.03,True,,False,2026-04-24,2019-09-03 11:45:28,2026-06-24 16:17:32,ROSENDO POLLICH
38272,389,Melvin Hagenes,18,18,11.57,True,,False,2025-09-24,2015-02-03 10:13:19,2026-06-24 16:17:32,MELVIN HAGENES
38379,430,Kelley Huels,8,8,41.57,True,,False,2025-11-24,2025-05-16 02:33:17,2026-06-24 16:17:32,KELLEY HUELS
38407,441,Jordy Kuphal,18,18,17.73,False,,True,2026-02-24,2025-10-13 21:59:47,2026-06-24 16:17:32,JORDY KUPHAL
38971,663,Stella Gutkowski,18,18,21.62,True,,False,2025-10-24,2014-03-17 21:32:55,2026-06-24 16:17:32,STELLA GUTKOWSKI
39219,759,Leland Abernathy,8,8,57.78,True,,False,2025-09-24,2024-05-28 17:01:16,2026-06-24 16:17:32,LELAND ABERNATHY
39330,805,Mabel Mueller,18,18,54.88,True,,False,2025-08-24,2021-01-04 09:55:46,2026-06-24 16:17:32,MABEL MUELLER
39696,950,Steve Koch,8,8,12.72,True,,False,2026-04-24,2015-02-27 19:49:42,2026-06-24 16:17:32,STEVE KOCH
39788,986,Shannon Jacobs,18,18,62.84,False,,True,2026-01-24,2019-09-25 04:42:38,2026-06-24 16:17:32,SHANNON JACOBS
39848,1013,Antoinette Kemmer,8,8,57.03,True,,False,2025-08-24,2014-03-29 13:11:49,2026-06-24 16:17:32,ANTOINETTE KEMMER
39945,1049,Kitty Ratke,8,8,60.41,True,,False,2025-08-24,2026-03-08 00:40:40,2026-06-24 16:17:32,KITTY RATKE
40324,1199,Dulce Lind,8,8,40.45,True,,False,2025-10-24,2011-03-21 06:42:15,2026-06-24 16:17:32,DULCE LIND
40409,1231,Wilford Huels,8,8,47.76,True,,False,2026-04-24,2022-03-31 11:46:57,2026-06-24 16:17:32,WILFORD HUELS
40996,1462,Melody Nicolas,8,8,63.59,True,,False,2025-10-24,2004-07-06 18:28:40,2026-06-24 16:17:32,MELODY NICOLAS
41734,1752,Andrew Ledner,8,8,33.47,True,,False,2026-02-24,2026-06-03 09:02:30,2026-06-24 16:17:32,ANDREW LEDNER
41798,1772,Prudence Johns,8,8,62.14,True,,False,2025-11-24,2022-12-29 23:26:31,2026-06-24 16:17:32,PRUDENCE JOHNS
41907,1813,Gail Gusikowski,8,8,19.39,True,,False,2025-11-24,2024-10-13 13:35:21,2026-06-24 16:17:32,GAIL GUSIKOWSKI
42410,2028,Celestino Will,18,18,46.32,True,,False,2026-06-24,2016-10-27 17:45:28,2026-06-24 16:17:32,CELESTINO WILL
42560,2090,Violette Keeling,8,8,56.42,True,,False,2025-07-24,2025-06-04 00:34:54,2026-06-24 16:17:32,VIOLETTE KEELING
42621,2111,Savannah Jakubowski,8,8,68.4,True,,False,2026-03-24,2017-04-28 23:30:22,2026-06-24 16:17:32,SAVANNAH JAKUBOWSKI
42898,2223,Erika Gerhold,8,8,34.2,True,,False,2025-12-24,2025-07-06 01:38:18,2026-06-24 16:17:32,ERIKA GERHOLD
43245,2369,Esmeralda Donnelly,18,18,15.61,True,,False,2026-02-24,2013-02-22 12:37:04,2026-06-24 16:17:32,ESMERALDA DONNELLY
43291,2394,Ethyl Rice,18,18,22.35,True,,False,2025-10-24,2010-09-24 18:36:28,2026-06-24 16:17:32,ETHYL RICE
43443,2460,Dejon Hintz,18,18,50.62,True,,False,2026-02-24,2008-06-23 13:37:04,2026-06-24 16:17:32,DEJON HINTZ
43587,2513,Barney Wiegand,8,8,36.81,True,,False,2026-05-24,2016-02-07 23:47:31,2026-06-24 16:17:32,BARNEY WIEGAND
43595,2518,Maxie Rutherford,18,18,33.66,True,,False,2026-05-24,2023-02-26 15:40:15,2026-06-24 16:17:32,MAXIE RUTHERFORD
43810,2597,Zula Schmitt,18,18,32.32,True,,False,2025-11-24,2022-12-05 00:54:23,2026-06-24 16:17:32,ZULA SCHMITT
44093,2708,Gladys Monahan,18,18,66.25,True,,False,2026-06-24,2011-08-16 21:44:02,2026-06-24 16:17:32,GLADYS MONAHAN
44913,3043,Alex Jacobson,18,18,44.25,True,,False,2026-04-24,2005-12-01 17:41:43,2026-06-24 16:17:32,ALEX JACOBSON
45131,3130,Nicola Greenfelder,18,18,40.66,True,,False,2025-10-24,2018-12-11 02:10:55,2026-06-24 16:17:32,NICOLA GREENFELDER
45390,3224,Gianni Walter,8,8,14.78,True,,False,2025-09-24,2013-01-22 01:21:15,2026-06-24 16:17:32,GIANNI WALTER
45396,3227,Eldred Ankunding,8,8,27.54,True,,False,2026-01-24,2022-12-01 01:17:35,2026-06-24 16:17:32,ELDRED ANKUNDING
45807,3398,Alta Gleason,8,8,38.2,True,,False,2025-11-24,2024-11-17 12:34:23,2026-06-24 16:17:32,ALTA GLEASON
46336,3606,Jarret Cruickshank,18,18,69.51,True,,False,2025-12-24,2020-09-11 11:05:43,2026-06-24 16:17:32,JARRET CRUICKSHANK
46461,3659,Lori Goodwin,18,18,28.38,True,,False,2025-12-24,2022-06-28 03:33:01,2026-06-24 16:17:32,LORI GOODWIN
46496,3675,Murray Strosin,18,18,31.24,True,,False,2026-04-24,2015-04-29 15:15:31,2026-06-24 16:17:32,MURRAY STROSIN
