SANCTIONS_ID,LIST_SOURCE,ENTITY_TYPE,ENTITY_NAME,ALIASES,COUNTRY_ID,PROGRAM,SANCTIONS_TYPE,EFFECTIVE_DATE,EXPIRY_DATE,IS_ACTIVE,LAST_UPDATED
1725,EU,ORGANIZATION,Informatica,[],5,CUBA,SDN,2025-07-01,,True,2026-06-24 16:17:32
1726,EU,INDIVIDUAL,Josiah Kulas,[],1,CUBA,SDN,2026-06-13,,True,2026-06-24 16:17:32
1727,EU,ORGANIZATION,SpaceCurve,[],11,DPRK,SDN,2025-12-08,,True,2026-06-24 16:17:32
1728,EU,INDIVIDUAL,Virginie Mayer,[],9,SYRIA,SDN,2025-08-16,,True,2026-06-24 16:17:32
1729,EU,INDIVIDUAL,Norma McLaughlin,[],6,DPRK,SDN,2025-09-25,,True,2026-06-24 16:17:32
1730,OFAC,INDIVIDUAL,Adriel Kemmer,[],4,SDGT,SDN,2025-09-05,,True,2026-06-24 16:17:32
1731,EU,INDIVIDUAL,Vicente Kihn,[],8,CUBA,SDN,2026-06-19,,True,2026-06-24 16:17:32
1732,UK,INDIVIDUAL,Emil West,[],19,IRAN,SDN,2026-02-27,,True,2026-06-24 16:17:32
1733,UN,INDIVIDUAL,Marta Bernier,[],17,VENEZUELA,SDN,2026-01-09,,True,2026-06-24 16:17:32
1734,OFAC,VESSEL,MV even,[],19,DPRK,SDN,2025-07-17,,True,2026-06-24 16:17:32
1735,OFAC,INDIVIDUAL,Conor McDermott,[],1,SYRIA,SDN,2025-12-27,,True,2026-06-24 16:17:32
1736,OFAC,INDIVIDUAL,Omer Hessel,[],13,SDGT,SDN,2025-11-15,,True,2026-06-24 16:17:32
1737,EU,ORGANIZATION,InCadence,[],21,IRAN,SDN,2025-12-01,,True,2026-06-24 16:17:32
1738,OFAC,INDIVIDUAL,Edgar Jones,[],15,RUSSIA,SDN,2025-11-06,,True,2026-06-24 16:17:32
1739,OFAC,INDIVIDUAL,Kirsten Lowe,[],22,SYRIA,SDN,2025-11-12,,True,2026-06-24 16:17:32
1740,UN,INDIVIDUAL,Athena Reichert,[],7,VENEZUELA,SDN,2026-01-10,,True,2026-06-24 16:17:32
1741,OFAC,ORGANIZATION,Equal Pay for Women,[],22,DPRK,SDN,2025-12-13,,True,2026-06-24 16:17:32
1742,EU,INDIVIDUAL,Aaliyah Kuhic,[],17,DPRK,SDN,2025-08-22,,True,2026-06-24 16:17:32
1743,UN,INDIVIDUAL,Lula Blanda,[],8,RUSSIA,SDN,2025-08-24,,True,2026-06-24 16:17:32
1744,OFAC,INDIVIDUAL,Everardo Roberts,[],20,IRAN,SDN,2026-04-10,,True,2026-06-24 16:17:32
1745,OFAC,INDIVIDUAL,Gilberto Mitchell,[],21,SDGT,SDN,2025-11-12,,True,2026-06-24 16:17:32
1746,EU,INDIVIDUAL,Casper Roberts,[],10,DPRK,SDN,2026-01-14,,True,2026-06-24 16:17:32
1747,UN,ORGANIZATION,Castle Biosciences,[],23,SDGT,SDN,2025-07-02,,True,2026-06-24 16:17:32
1748,OFAC,INDIVIDUAL,Lorena Satterfield,[],6,CYBER,SDN,2026-05-25,,True,2026-06-24 16:17:32
1749,OFAC,ORGANIZATION,Wolfram Research,[],8,SYRIA,SDN,2026-06-02,,True,2026-06-24 16:17:32
1750,UN,ORGANIZATION,Open Data Nation,[],11,SDGT,SDN,2026-02-12,,True,2026-06-24 16:17:32
1751,EU,INDIVIDUAL,Dominique Gutmann,[],6,SDGT,SDN,2026-03-18,,True,2026-06-24 16:17:32
1752,OFAC,INDIVIDUAL,Domenica Schiller,[],1,CUBA,SDN,2025-10-18,,True,2026-06-24 16:17:32
1753,EU,ORGANIZATION,Nielsen,[],19,DPRK,SDN,2025-09-08,,True,2026-06-24 16:17:32
1754,OFAC,ORGANIZATION,CONNECT-DOT LLC.,[],20,VENEZUELA,SDN,2025-07-16,,True,2026-06-24 16:17:32
1755,OFAC,INDIVIDUAL,Nettie Kulas,[],17,CUBA,SDN,2025-08-17,,True,2026-06-24 16:17:32
1756,EU,INDIVIDUAL,Donato Grady,[],10,CYBER,SDN,2025-07-03,,True,2026-06-24 16:17:32
1757,OFAC,ORGANIZATION,TransUnion,[],1,SDGT,SDN,2026-01-20,,True,2026-06-24 16:17:32
1758,OFAC,INDIVIDUAL,Herminia Prohaska,[],8,RUSSIA,SDN,2025-07-07,,True,2026-06-24 16:17:32
1759,OFAC,ORGANIZATION,WebMD,[],8,SYRIA,SDN,2025-11-28,,True,2026-06-24 16:17:32
1760,OFAC,ORGANIZATION,Code-N,[],11,IRAN,SDN,2026-01-07,,True,2026-06-24 16:17:32
1761,UN,INDIVIDUAL,Alana McClure,[],15,DPRK,SDN,2026-01-31,,True,2026-06-24 16:17:32
1762,EU,INDIVIDUAL,Reid Wuckert,[],1,CUBA,SDN,2025-08-07,,True,2026-06-24 16:17:32
1763,EU,INDIVIDUAL,Mikayla Tillman,[],3,VENEZUELA,SDN,2026-04-26,,True,2026-06-24 16:17:32
1764,UN,ORGANIZATION,Geoscape,[],1,RUSSIA,SDN,2026-04-29,,True,2026-06-24 16:17:32
1765,EU,ORGANIZATION,CityScan,[],16,SYRIA,SDN,2026-06-01,,True,2026-06-24 16:17:32
1766,OFAC,ORGANIZATION,Simple Energy,[],12,VENEZUELA,SDN,2025-10-28,,True,2026-06-24 16:17:32
1767,EU,INDIVIDUAL,Alexys Hamill,[],21,SYRIA,SDN,2025-11-09,,True,2026-06-24 16:17:32
1768,OFAC,INDIVIDUAL,Johnpaul Torphy,[],12,SYRIA,SDN,2025-07-08,,True,2026-06-24 16:17:32
1769,OFAC,ORGANIZATION,Adaptive,[],22,IRAN,SDN,2026-01-13,,True,2026-06-24 16:17:32
1770,UK,INDIVIDUAL,Bethel Swaniawski,[],5,IRAN,SDN,2025-10-07,,True,2026-06-24 16:17:32
1771,EU,ORGANIZATION,Acxiom,[],11,SYRIA,SDN,2026-03-23,,True,2026-06-24 16:17:32
1772,OFAC,INDIVIDUAL,Charlene Kuphal,[],23,CYBER,SDN,2025-11-04,,True,2026-06-24 16:17:32
1773,UN,INDIVIDUAL,Tanner Deckow,[],17,SDGT,SDN,2026-06-14,,True,2026-06-24 16:17:32
1774,OFAC,ORGANIZATION,GreatSchools,[],6,SYRIA,SDN,2026-04-16,,True,2026-06-24 16:17:32
1775,UK,ORGANIZATION,Next Step Living,[],8,SDGT,SDN,2026-05-05,,True,2026-06-24 16:17:32
1776,OFAC,ORGANIZATION,North American Van Lines,[],4,RUSSIA,SDN,2025-06-26,,True,2026-06-24 16:17:32
1777,UN,ORGANIZATION,J.P. Morgan Chase,[],23,RUSSIA,SDN,2025-07-06,,True,2026-06-24 16:17:32
1778,EU,INDIVIDUAL,Milo Senger,[],10,VENEZUELA,SDN,2026-02-04,,True,2026-06-24 16:17:32
1779,UK,VESSEL,MV it,[],15,IRAN,SDN,2026-06-17,,True,2026-06-24 16:17:32
1780,UN,VESSEL,MV unload,[],2,IRAN,SDN,2026-03-02,,True,2026-06-24 16:17:32
1781,OFAC,ORGANIZATION,Berkshire Hathaway,[],1,DPRK,SDN,2026-04-23,,True,2026-06-24 16:17:32
1782,OFAC,ORGANIZATION,Govini,[],15,CYBER,SDN,2026-03-01,,True,2026-06-24 16:17:32
1783,EU,INDIVIDUAL,Dariana Kreiger,[],23,VENEZUELA,SDN,2025-07-26,,True,2026-06-24 16:17:32
1784,EU,INDIVIDUAL,Alessandra Quigley,[],13,SYRIA,SDN,2025-09-08,,True,2026-06-24 16:17:32
1785,EU,INDIVIDUAL,Electa Rutherford,[],3,DPRK,SDN,2025-12-21,,True,2026-06-24 16:17:32
1786,UK,ORGANIZATION,"HealthPocket, Inc.",[],11,RUSSIA,SDN,2026-02-04,,True,2026-06-24 16:17:32
1787,OFAC,ORGANIZATION,EarthObserver App,[],20,CYBER,SDN,2025-11-19,,True,2026-06-24 16:17:32
1788,OFAC,ORGANIZATION,ProPublica,[],9,DPRK,SDN,2026-05-08,,True,2026-06-24 16:17:32
1789,OFAC,ORGANIZATION,Charles Schwab Corp.,[],2,SDGT,SDN,2026-03-19,,True,2026-06-24 16:17:32
1790,EU,VESSEL,MV hmm,[],20,CYBER,SDN,2025-11-01,,True,2026-06-24 16:17:32
1791,OFAC,VESSEL,MV tomorrow,[],15,VENEZUELA,SDN,2026-03-31,,True,2026-06-24 16:17:32
1792,EU,ORGANIZATION,Onvia,[],7,DPRK,SDN,2025-11-07,,True,2026-06-24 16:17:32
1793,EU,INDIVIDUAL,Johnson Sporer,[],12,SDGT,SDN,2025-09-07,,True,2026-06-24 16:17:32
1794,UN,INDIVIDUAL,Giles Rice,[],11,DPRK,SDN,2026-03-29,,True,2026-06-24 16:17:32
1795,UK,INDIVIDUAL,Kaia Kerluke,[],11,VENEZUELA,SDN,2026-01-18,,True,2026-06-24 16:17:32
1796,OFAC,ORGANIZATION,Vizzuality,[],14,DPRK,SDN,2025-10-02,,True,2026-06-24 16:17:32
1797,UN,INDIVIDUAL,Roslyn Mayer,[],2,VENEZUELA,SDN,2026-05-17,,True,2026-06-24 16:17:32
1798,OFAC,INDIVIDUAL,Casper Sawayn,[],20,CYBER,SDN,2025-08-28,,True,2026-06-24 16:17:32
1799,EU,INDIVIDUAL,Brando Kovacek,[],1,CYBER,SDN,2025-10-27,,True,2026-06-24 16:17:32
1800,OFAC,VESSEL,MV powerfully,[],15,VENEZUELA,SDN,2026-05-02,,True,2026-06-24 16:17:32
1801,UN,INDIVIDUAL,Rodger Schmidt,[],9,SYRIA,SDN,2026-03-26,,True,2026-06-24 16:17:32
1802,OFAC,ORGANIZATION,Suddath,[],10,CUBA,SDN,2025-10-23,,True,2026-06-24 16:17:32
1803,OFAC,INDIVIDUAL,Nadia Jacobs,[],14,VENEZUELA,SDN,2026-01-08,,True,2026-06-24 16:17:32
1804,EU,INDIVIDUAL,Twila Okuneva,[],8,SYRIA,SDN,2025-07-19,,True,2026-06-24 16:17:32
1805,UN,INDIVIDUAL,Micah Hegmann,[],2,VENEZUELA,SDN,2025-07-22,,True,2026-06-24 16:17:32
1806,UK,INDIVIDUAL,Markus Fadel,[],16,IRAN,SDN,2026-04-24,,True,2026-06-24 16:17:32
1807,EU,INDIVIDUAL,Libbie Mertz,[],12,CYBER,SDN,2025-11-10,,True,2026-06-24 16:17:32
1808,OFAC,INDIVIDUAL,Hal Grady,[],1,DPRK,SDN,2025-10-15,,True,2026-06-24 16:17:32
1809,OFAC,ORGANIZATION,AllState Insurance Group,[],11,SYRIA,SDN,2026-01-25,,True,2026-06-24 16:17:32
1810,OFAC,ORGANIZATION,Boundless,[],7,IRAN,SDN,2026-06-11,,True,2026-06-24 16:17:32
1811,EU,ORGANIZATION,SpotHero.com,[],4,RUSSIA,SDN,2025-12-22,,True,2026-06-24 16:17:32
1812,OFAC,ORGANIZATION,Investormill,[],7,CUBA,SDN,2026-03-27,,True,2026-06-24 16:17:32
1813,OFAC,ORGANIZATION,InCadence,[],18,DPRK,SDN,2026-01-10,,True,2026-06-24 16:17:32
1814,UK,INDIVIDUAL,Bertrand Bartoletti,[],5,CYBER,SDN,2026-05-15,,True,2026-06-24 16:17:32
1815,UK,INDIVIDUAL,Karolann Borer,[],15,SDGT,SDN,2025-07-23,,True,2026-06-24 16:17:32
1816,UK,INDIVIDUAL,Dane Sauer,[],3,SDGT,SDN,2025-07-13,,True,2026-06-24 16:17:32
1817,UN,ORGANIZATION,NonprofitMetrics,[],15,CYBER,SDN,2026-06-04,,True,2026-06-24 16:17:32
1818,OFAC,INDIVIDUAL,Retta Heller,[],7,CUBA,SDN,2025-11-28,,True,2026-06-24 16:17:32
1819,OFAC,VESSEL,MV itself,[],11,CYBER,SDN,2025-11-01,,True,2026-06-24 16:17:32
1820,EU,INDIVIDUAL,Bernadine Howell,[],13,DPRK,SDN,2026-05-23,,True,2026-06-24 16:17:32
1821,EU,INDIVIDUAL,Sienna Schaden,[],12,VENEZUELA,SDN,2026-06-22,,True,2026-06-24 16:17:32
1822,EU,ORGANIZATION,Vital Axiom | Niinja,[],6,SYRIA,SDN,2026-01-10,,True,2026-06-24 16:17:32
1823,UN,ORGANIZATION,HealthMap,[],10,SDGT,SDN,2025-09-16,,True,2026-06-24 16:17:32
1824,OFAC,INDIVIDUAL,Eva Pacocha,[],23,CUBA,SDN,2025-08-11,,True,2026-06-24 16:17:32
1825,EU,INDIVIDUAL,Jerry Emmerich,[],3,CUBA,SDN,2026-04-19,,True,2026-06-24 16:17:32
1826,UN,ORGANIZATION,OptumInsight,[],14,SDGT,SDN,2026-06-02,,True,2026-06-24 16:17:32
1827,EU,INDIVIDUAL,Davion Walsh,[],3,CYBER,SDN,2026-02-27,,True,2026-06-24 16:17:32
1828,UN,ORGANIZATION,Level One Technologies,[],4,SYRIA,SDN,2025-08-08,,True,2026-06-24 16:17:32
1829,UK,INDIVIDUAL,Everardo Wisozk,[],4,RUSSIA,SDN,2026-02-01,,True,2026-06-24 16:17:32
1830,OFAC,INDIVIDUAL,Ara Klein,[],2,DPRK,SDN,2026-06-04,,True,2026-06-24 16:17:32
1831,OFAC,INDIVIDUAL,Mara Kuvalis,[],5,DPRK,SDN,2026-04-21,,True,2026-06-24 16:17:32
1832,OFAC,ORGANIZATION,Arpin Van Lines,[],20,SDGT,SDN,2026-02-05,,True,2026-06-24 16:17:32
1833,OFAC,ORGANIZATION,InfoCommerce Group,[],6,SYRIA,SDN,2026-02-11,,True,2026-06-24 16:17:32
1834,OFAC,ORGANIZATION,TagniFi,[],6,RUSSIA,SDN,2025-11-13,,True,2026-06-24 16:17:32
1835,UN,INDIVIDUAL,Dorothy Connelly,[],6,CUBA,SDN,2026-01-24,,True,2026-06-24 16:17:32
1836,UN,INDIVIDUAL,Merlin Bogisich,[],1,SDGT,SDN,2025-09-06,,True,2026-06-24 16:17:32
1837,OFAC,INDIVIDUAL,Giovanna Feeney,[],19,IRAN,SDN,2025-08-29,,True,2026-06-24 16:17:32
1838,UN,INDIVIDUAL,Ruby Rempel,[],5,CYBER,SDN,2026-03-26,,True,2026-06-24 16:17:32
1839,UN,INDIVIDUAL,Christa Hoppe,[],12,RUSSIA,SDN,2025-12-16,,True,2026-06-24 16:17:32
1840,OFAC,INDIVIDUAL,Giles Purdy,[],17,VENEZUELA,SDN,2026-05-01,,True,2026-06-24 16:17:32
1841,OFAC,INDIVIDUAL,Rhiannon Lueilwitz,[],9,DPRK,SDN,2026-03-30,,True,2026-06-24 16:17:32
1842,UN,INDIVIDUAL,Davon Lesch,[],11,CUBA,SDN,2026-06-09,,True,2026-06-24 16:17:32
1843,OFAC,ORGANIZATION,Noesis,[],16,IRAN,SDN,2025-12-12,,True,2026-06-24 16:17:32
1844,EU,INDIVIDUAL,Jessie Wunsch,[],6,SYRIA,SDN,2026-01-30,,True,2026-06-24 16:17:32
1845,UK,ORGANIZATION,Everyday Health,[],19,VENEZUELA,SDN,2026-02-27,,True,2026-06-24 16:17:32
1846,OFAC,INDIVIDUAL,Sandrine Schoen,[],2,SYRIA,SDN,2025-10-02,,True,2026-06-24 16:17:32
1847,EU,ORGANIZATION,LexisNexis,[],17,CUBA,SDN,2026-06-16,,True,2026-06-24 16:17:32
1848,OFAC,INDIVIDUAL,Betsy Schiller,[],20,IRAN,SDN,2026-01-11,,True,2026-06-24 16:17:32
1849,UK,ORGANIZATION,J.P. Morgan Chase,[],2,CYBER,SDN,2025-08-18,,True,2026-06-24 16:17:32
1850,EU,VESSEL,MV from,[],20,CUBA,SDN,2026-03-02,,True,2026-06-24 16:17:32
1851,UK,ORGANIZATION,Relationship Science,[],4,RUSSIA,SDN,2026-05-04,,True,2026-06-24 16:17:32
1852,UK,ORGANIZATION,First Fuel Software,[],7,SYRIA,SDN,2026-04-18,,True,2026-06-24 16:17:32
1853,EU,ORGANIZATION,Farmers,[],12,CUBA,SDN,2026-01-27,,True,2026-06-24 16:17:32
1854,UK,ORGANIZATION,KPMG,[],20,CUBA,SDN,2026-06-02,,True,2026-06-24 16:17:32
1855,OFAC,ORGANIZATION,Social Health Insights,[],16,RUSSIA,SDN,2026-01-27,,True,2026-06-24 16:17:32
1856,EU,INDIVIDUAL,Elliott Gorczany,[],22,RUSSIA,SDN,2026-03-21,,True,2026-06-24 16:17:32
1857,OFAC,ORGANIZATION,CrowdANALYTIX,[],13,DPRK,SDN,2025-08-28,,True,2026-06-24 16:17:32
1858,UN,VESSEL,MV muster,[],14,DPRK,SDN,2025-12-13,,True,2026-06-24 16:17:32
1859,OFAC,ORGANIZATION,Import.io,[],2,VENEZUELA,SDN,2025-11-29,,True,2026-06-24 16:17:32
1860,OFAC,INDIVIDUAL,Chaz Hane,[],6,IRAN,SDN,2026-01-29,,True,2026-06-24 16:17:32
1861,OFAC,INDIVIDUAL,Fausto Lang,[],21,IRAN,SDN,2026-03-09,,True,2026-06-24 16:17:32
1862,OFAC,INDIVIDUAL,Nakia Gulgowski,[],18,VENEZUELA,SDN,2025-10-08,,True,2026-06-24 16:17:32
1863,UK,ORGANIZATION,Patently-O,[],19,DPRK,SDN,2025-11-28,,True,2026-06-24 16:17:32
1864,EU,INDIVIDUAL,Rosie Pollich,[],1,RUSSIA,SDN,2026-05-17,,True,2026-06-24 16:17:32
1865,UK,INDIVIDUAL,Augusta Senger,[],3,SYRIA,SDN,2026-01-19,,True,2026-06-24 16:17:32
1866,OFAC,ORGANIZATION,Practice Fusion,[],8,RUSSIA,SDN,2026-04-15,,True,2026-06-24 16:17:32
1867,EU,INDIVIDUAL,Elta Kuhlman,[],5,SDGT,SDN,2026-01-23,,True,2026-06-24 16:17:32
1868,EU,ORGANIZATION,iFactor Consulting,[],15,RUSSIA,SDN,2026-06-17,,True,2026-06-24 16:17:32
1869,OFAC,INDIVIDUAL,Skylar Cole,[],10,VENEZUELA,SDN,2025-10-12,,True,2026-06-24 16:17:32
1870,EU,INDIVIDUAL,Annabell Herman,[],2,SDGT,SDN,2025-12-18,,True,2026-06-24 16:17:32
1871,OFAC,ORGANIZATION,FlightAware,[],3,SYRIA,SDN,2025-09-05,,True,2026-06-24 16:17:32
1872,OFAC,ORGANIZATION,Dow Jones & Co.,[],12,IRAN,SDN,2026-06-05,,True,2026-06-24 16:17:32
1873,EU,INDIVIDUAL,Mackenzie Kreiger,[],14,SYRIA,SDN,2025-06-28,,True,2026-06-24 16:17:32
1874,UN,ORGANIZATION,Adaptive,[],16,VENEZUELA,SDN,2026-06-03,,True,2026-06-24 16:17:32
1875,OFAC,INDIVIDUAL,Twila Ritchie,[],4,IRAN,SDN,2025-08-25,,True,2026-06-24 16:17:32
1876,OFAC,INDIVIDUAL,Ryley Graham,[],3,VENEZUELA,SDN,2026-03-09,,True,2026-06-24 16:17:32
1877,OFAC,ORGANIZATION,Chubb,[],6,DPRK,SDN,2025-08-26,,True,2026-06-24 16:17:32
1878,EU,ORGANIZATION,Retroficiency,[],7,RUSSIA,SDN,2026-05-03,,True,2026-06-24 16:17:32
1879,UN,INDIVIDUAL,Vickie Hand,[],19,IRAN,SDN,2025-11-05,,True,2026-06-24 16:17:32
1880,OFAC,INDIVIDUAL,Jarrett Reynolds,[],17,CYBER,SDN,2025-08-28,,True,2026-06-24 16:17:32
1881,UK,ORGANIZATION,iTriage,[],9,IRAN,SDN,2025-10-12,,True,2026-06-24 16:17:32
1882,UN,INDIVIDUAL,Corine Mraz,[],4,CYBER,SDN,2026-01-03,,True,2026-06-24 16:17:32
1883,UK,ORGANIZATION,Alarm.com,[],4,SYRIA,SDN,2026-02-26,,True,2026-06-24 16:17:32
1884,EU,INDIVIDUAL,Neha Beer,[],12,RUSSIA,SDN,2026-04-06,,True,2026-06-24 16:17:32
1885,OFAC,INDIVIDUAL,Jaydon Schowalter,[],14,SYRIA,SDN,2025-11-29,,True,2026-06-24 16:17:32
1886,UN,INDIVIDUAL,Joana Bartell,[],3,SDGT,SDN,2025-09-17,,True,2026-06-24 16:17:32
1887,UN,INDIVIDUAL,Rolando Schiller,[],20,CUBA,SDN,2026-01-18,,True,2026-06-24 16:17:32
1888,OFAC,INDIVIDUAL,Clemmie Bechtelar,[],21,CUBA,SDN,2025-08-27,,True,2026-06-24 16:17:32
1889,UK,INDIVIDUAL,Nettie Wilderman,[],22,SDGT,SDN,2025-12-25,,True,2026-06-24 16:17:32
1890,UN,ORGANIZATION,Uber,[],10,SYRIA,SDN,2025-10-09,,True,2026-06-24 16:17:32
1891,UN,INDIVIDUAL,Keenan Pacocha,[],13,SDGT,SDN,2025-12-21,,True,2026-06-24 16:17:32
1892,EU,INDIVIDUAL,Jamison Streich,[],10,SYRIA,SDN,2025-12-25,,True,2026-06-24 16:17:32
1893,OFAC,ORGANIZATION,Berkery Noyes MandASoft,[],16,RUSSIA,SDN,2025-07-31,,True,2026-06-24 16:17:32
1894,OFAC,INDIVIDUAL,Ariel Beatty,[],8,SYRIA,SDN,2026-06-09,,True,2026-06-24 16:17:32
1895,EU,INDIVIDUAL,Otto Bogan,[],3,VENEZUELA,SDN,2026-03-29,,True,2026-06-24 16:17:32
1896,EU,INDIVIDUAL,Fannie Labadie,[],6,IRAN,SDN,2025-12-12,,True,2026-06-24 16:17:32
1897,UN,INDIVIDUAL,Zackary Marks,[],6,CUBA,SDN,2026-01-23,,True,2026-06-24 16:17:32
1898,EU,INDIVIDUAL,Kayden Stanton,[],17,RUSSIA,SDN,2025-09-25,,True,2026-06-24 16:17:32
1899,OFAC,INDIVIDUAL,Domenic Medhurst,[],23,DPRK,SDN,2025-11-04,,True,2026-06-24 16:17:32
1900,UK,ORGANIZATION,Eat Shop Sleep,[],4,RUSSIA,SDN,2026-04-28,,True,2026-06-24 16:17:32
1901,EU,ORGANIZATION,Geoscape,[],18,DPRK,SDN,2025-12-22,,True,2026-06-24 16:17:32
1902,UN,ORGANIZATION,Ranku,[],6,CYBER,SDN,2025-12-31,,True,2026-06-24 16:17:32
1903,UK,INDIVIDUAL,Melvina McClure,[],22,CYBER,SDN,2025-06-27,,True,2026-06-24 16:17:32
1904,UN,INDIVIDUAL,Kale Schultz,[],7,CYBER,SDN,2025-10-02,,True,2026-06-24 16:17:32
1905,OFAC,INDIVIDUAL,Sharon Price,[],4,VENEZUELA,SDN,2026-03-07,,True,2026-06-24 16:17:32
1906,UK,ORGANIZATION,Parsons Brinckerhoff,[],14,SDGT,SDN,2026-01-23,,True,2026-06-24 16:17:32
1907,OFAC,INDIVIDUAL,Dimitri Zulauf,[],21,RUSSIA,SDN,2025-07-26,,True,2026-06-24 16:17:32
1908,UN,ORGANIZATION,LoopNet,[],17,SDGT,SDN,2026-03-03,,True,2026-06-24 16:17:32
1909,UN,INDIVIDUAL,Vita Medhurst,[],23,SYRIA,SDN,2025-08-05,,True,2026-06-24 16:17:32
1910,OFAC,INDIVIDUAL,Burdette Wuckert,[],1,SDGT,SDN,2026-04-02,,True,2026-06-24 16:17:32
1911,UK,INDIVIDUAL,Evalyn Prosacco,[],4,SYRIA,SDN,2025-10-20,,True,2026-06-24 16:17:32
1912,UK,INDIVIDUAL,Heather Glover,[],12,CUBA,SDN,2026-02-17,,True,2026-06-24 16:17:32
1913,UK,ORGANIZATION,Porch,[],11,IRAN,SDN,2026-03-09,,True,2026-06-24 16:17:32
1914,OFAC,INDIVIDUAL,Citlalli Lemke,[],1,SYRIA,SDN,2026-02-24,,True,2026-06-24 16:17:32
1915,EU,INDIVIDUAL,Judson Johns,[],8,RUSSIA,SDN,2025-07-29,,True,2026-06-24 16:17:32
1916,OFAC,INDIVIDUAL,Kane Abshire,[],20,SDGT,SDN,2025-10-04,,True,2026-06-24 16:17:32
1917,EU,INDIVIDUAL,Peggie Schoen,[],8,SDGT,SDN,2025-11-14,,True,2026-06-24 16:17:32
1918,UN,ORGANIZATION,Code-N,[],18,SYRIA,SDN,2025-11-30,,True,2026-06-24 16:17:32
1919,UN,INDIVIDUAL,Delores Ziemann,[],14,SYRIA,SDN,2026-01-12,,True,2026-06-24 16:17:32
1920,OFAC,INDIVIDUAL,Florida Will,[],1,CYBER,SDN,2026-04-07,,True,2026-06-24 16:17:32
1921,OFAC,INDIVIDUAL,Tomas Schroeder,[],9,VENEZUELA,SDN,2026-01-17,,True,2026-06-24 16:17:32
1922,OFAC,ORGANIZATION,FutureAdvisor,[],22,CYBER,SDN,2026-02-09,,True,2026-06-24 16:17:32
1923,OFAC,INDIVIDUAL,Aric Reilly,[],22,VENEZUELA,SDN,2025-11-17,,True,2026-06-24 16:17:32
1924,EU,INDIVIDUAL,Enrique Lang,[],20,IRAN,SDN,2025-11-05,,True,2026-06-24 16:17:32
1925,OFAC,INDIVIDUAL,Tara Stamm,[],1,CUBA,SDN,2026-03-19,,True,2026-06-24 16:17:32
1926,UN,VESSEL,MV book,[],4,SYRIA,SDN,2026-03-16,,True,2026-06-24 16:17:32
1927,OFAC,INDIVIDUAL,Carole Swift,[],1,CYBER,SDN,2025-11-26,,True,2026-06-24 16:17:32
1928,UK,INDIVIDUAL,Broderick Romaguera,[],5,DPRK,SDN,2026-05-01,,True,2026-06-24 16:17:32
1929,UK,INDIVIDUAL,Bud Reichert,[],10,CUBA,SDN,2025-09-30,,True,2026-06-24 16:17:32
1930,OFAC,VESSEL,MV Thatcherite,[],1,IRAN,SDN,2026-01-29,,True,2026-06-24 16:17:32
1931,UN,VESSEL,MV previously,[],13,SDGT,SDN,2025-11-07,,True,2026-06-24 16:17:32
1932,UK,ORGANIZATION,Cappex,[],18,CYBER,SDN,2025-07-25,,True,2026-06-24 16:17:32
1933,EU,INDIVIDUAL,Nayeli Lubowitz,[],22,VENEZUELA,SDN,2025-08-12,,True,2026-06-24 16:17:32
1934,UN,ORGANIZATION,DataMarket,[],23,SYRIA,SDN,2026-02-10,,True,2026-06-24 16:17:32
1935,OFAC,ORGANIZATION,State Farm Insurance,[],16,CUBA,SDN,2025-12-17,,True,2026-06-24 16:17:32
1936,UK,INDIVIDUAL,Marley Stracke,[],14,RUSSIA,SDN,2026-02-11,,True,2026-06-24 16:17:32
1937,OFAC,ORGANIZATION,Wheaton World Wide Moving,[],16,IRAN,SDN,2025-11-30,,True,2026-06-24 16:17:32
1938,UN,ORGANIZATION,Porch,[],13,VENEZUELA,SDN,2025-12-11,,True,2026-06-24 16:17:32
1939,UK,INDIVIDUAL,Lilyan Rempel,[],19,SYRIA,SDN,2025-09-01,,True,2026-06-24 16:17:32
1940,OFAC,INDIVIDUAL,Tod Jast,[],13,DPRK,SDN,2026-05-06,,True,2026-06-24 16:17:32
1941,UK,INDIVIDUAL,Orrin Wiegand,[],9,IRAN,SDN,2026-02-14,,True,2026-06-24 16:17:32
1942,UN,INDIVIDUAL,Savanah West,[],15,SDGT,SDN,2026-04-30,,True,2026-06-24 16:17:32
1943,EU,ORGANIZATION,Harris Corporation,[],15,DPRK,SDN,2025-09-29,,True,2026-06-24 16:17:32
1944,UK,ORGANIZATION,Atlas Van Lines,[],6,VENEZUELA,SDN,2026-04-20,,True,2026-06-24 16:17:32
1945,EU,ORGANIZATION,ClearStory Data,[],22,DPRK,SDN,2025-11-20,,True,2026-06-24 16:17:32
1946,EU,ORGANIZATION,Stormpulse,[],2,SYRIA,SDN,2025-11-29,,True,2026-06-24 16:17:32
1947,OFAC,INDIVIDUAL,Viola Schaefer,[],4,SYRIA,SDN,2025-10-06,,True,2026-06-24 16:17:32
1948,UN,INDIVIDUAL,Flossie Willms,[],12,DPRK,SDN,2025-12-16,,True,2026-06-24 16:17:32
1949,EU,INDIVIDUAL,Anna Reichel,[],17,VENEZUELA,SDN,2026-02-06,,True,2026-06-24 16:17:32
1950,OFAC,ORGANIZATION,McGraw Hill Financial,[],22,SDGT,SDN,2026-03-24,,True,2026-06-24 16:17:32
